Iteration	parent	child	p-val
7305	13635.0	12124.0	9.59029665652e-62
7306	13214.0	12123.0	4.36593796264e-91
7307	13017.0	12122.0	2.50148726092e-68
7308	12823.0	12121.0	2.23674951878e-208
7309	12899.0	12120.0	1.06270813767e-22
7310	14126.0	12119.0	1.55414374616e-14
7311	13527.0	12118.0	9.93332974998e-17
7312	14060.0	12117.0	8.61254052006e-56
7313	12834.0	12116.0	1.20234816077e-20
7314	13327.0	12115.0	3.38724180769e-36
7315	14079.0	12114.0	3.12438915478e-104
7316	13120.0	12113.0	1.24299431616e-141
7317	12363.0	12112.0	4.77822179575e-50
7318	13884.0	12111.0	9.23942381346e-26
7319	14407.0	12110.0	5.36533327043e-19
7320	12527.0	12109.0	1.69852182413e-27
7321	12451.0	12108.0	4.10464494829e-25
7322	12378.0	12107.0	2.42555489719e-21
7323	14756.0	12106.0	1.0266732963e-287
7324	13046.0	12105.0	2.07063359948e-117
7325	13113.0	12104.0	4.10464494829e-25
7326	13001.0	12103.0	2.94082486936e-07
7327	14221.0	12102.0	3.8734179916e-13
7328	14792.0	12101.0	1.05299212724e-78
7329	13104.0	12100.0	9.5520377993e-37
7330	13079.0	12099.0	3.05143989091e-20
7331	12323.0	12098.0	3.05913367329e-17
7332	13243.0	12097.0	8.15327784461e-06
7333	14272.0	12096.0	2.42555489719e-21
7334	13670.0	12095.0	2.70260304958e-156
7335	14284.0	12094.0	8.60704235602e-160
7336	12782.0	12093.0	2.365462311e-52
7337	13691.0	12092.0	3.57231125846e-09
7338	13666.0	12091.0	3.40282417143e-44
7339	13513.0	12090.0	9.23942381346e-26
7340	12735.0	12089.0	1.29599505954e-31
7341	13762.0	12088.0	4.78270490686e-18
7342	13440.0	12087.0	0.000370976380446
7343	16690.0	12086.0	1.02313911298e-247
7344	12523.0	12085.0	0.0246609977975
7345	13891.0	12084.0	6.54248376967e-46
7346	12854.0	12083.0	2.93272632304e-12
7347	12361.0	12082.0	1.98105325668e-72
7348	12998.0	12081.0	5.77652581004e-37
7349	13541.0	12080.0	3.35383105493e-105
7350	12633.0	12079.0	2.54080071996e-71
7351	13715.0	12078.0	8.13891309549e-24
7352	12501.0	12077.0	5.00739671318e-31
7353	12889.0	12076.0	4.10464494829e-25
7354	13270.0	12075.0	2.04968901994e-31
7355	12808.0	12074.0	9.23942381346e-26
7356	13950.0	12073.0	1.56131078765e-59
7357	13957.0	12072.0	6.9389721282e-66
7358	12221.0	12071.0	0.0169372663575
7359	12504.0	12070.0	0.000168578807913
7360	13558.0	12069.0	1.440340566e-79
7361	13341.0	12068.0	6.80591444515e-06
7362	13294.0	12067.0	1.52585438229e-54
7363	12756.0	12066.0	3.18970379853e-06
7364	13468.0	12065.0	4.23640725037e-24
7365	13754.0	12064.0	4.34451607672e-78
7366	13079.0	12063.0	4.09529871562e-158
7367	12947.0	12062.0	3.58694523947e-89
7368	12354.0	12061.0	4.3776528681e-71
7369	13455.0	12060.0	4.20890821803e-50
7370	14279.0	12059.0	2.12753864896e-48
7371	14132.0	12058.0	2.91745023796e-13
7372	13403.0	12057.0	5.14503721576e-73
7373	13057.0	12056.0	8.07587077143e-76
7374	13701.0	12055.0	7.92356606399e-10
7375	12524.0	12054.0	4.23640725037e-24
7376	13129.0	12053.0	1.04387918829e-12
7377	12750.0	12052.0	2.15290268872e-14
7378	12637.0	12051.0	1.48299881745e-17
7379	13266.0	12050.0	2.05363911102e-29
7380	14189.0	12049.0	2.10504071694e-64
7381	13521.0	12048.0	1.55414374616e-14
7382	13805.0	12047.0	1.50519342136e-112
7383	12890.0	12046.0	4.23640725037e-24
7384	12919.0	12045.0	2.82643659765e-12
7385	13002.0	12044.0	1.51334105017e-23
7386	13724.0	12043.0	3.11429206083e-34
7387	13240.0	12042.0	3.4269692222e-81
7388	12947.0	12041.0	6.1045976178e-32
7389	13513.0	12040.0	4.22523088814e-129
7390	12752.0	12039.0	1.76111828774e-148
7391	12553.0	12038.0	2.93272632304e-12
7392	12591.0	12037.0	3.88669086402e-15
7393	12831.0	12036.0	1.23797214967e-57
7394	13305.0	12035.0	5.44605513995e-124
7395	13411.0	12034.0	7.68754866019e-117
7396	12803.0	12033.0	2.2165549026e-19
7397	12237.0	12032.0	6.39193040802e-14
7398	14480.0	12031.0	7.93353234767e-162
7399	12580.0	12030.0	7.7528252237e-07
7400	13546.0	12029.0	4.35605277854e-23
7401	13576.0	12028.0	4.10464494829e-25
7402	12409.0	12027.0	0.000820303910332
7403	12533.0	12026.0	5.90400368307e-72
7404	13409.0	12025.0	3.97813475601e-64
7405	13311.0	12024.0	1.37719099253e-79
7406	14152.0	12023.0	2.29760087228e-11
7407	13515.0	12022.0	2.48668387718e-59
7408	12804.0	12021.0	9.59029665652e-62
7409	13282.0	12020.0	1.28370435053e-75
7410	13153.0	12019.0	5.82484792551e-112
7411	13099.0	12018.0	3.74217648739e-19
7412	13463.0	12017.0	1.1639968402e-116
7413	12667.0	12016.0	1.83278662421e-09
7414	13082.0	12015.0	5.11178545922e-52
7415	12790.0	12014.0	1.14381490558e-21
7416	12546.0	12013.0	2.2165549026e-19
7417	12984.0	12012.0	1.19425554816e-74
7418	13741.0	12011.0	4.07904250266e-59
7419	13187.0	12010.0	4.54967643146e-19
7420	13143.0	12009.0	2.4587297304e-36
7421	12913.0	12008.0	3.76852574678e-209
7422	13535.0	12007.0	2.39508711656e-43
7423	13357.0	12006.0	7.13588486927e-17
7424	14058.0	12005.0	4.35605277854e-23
7425	12511.0	12004.0	6.45951986382e-09
7426	12589.0	12003.0	1.98320073386e-20
7427	15789.0	12002.0	3.23036356433e-22
7428	14192.0	12001.0	9.11088700626e-08
7429	13221.0	12000.0	8.1766922148e-20
7430	12388.0	11999.0	2.13828599948e-07
7431	13087.0	11998.0	3.30134444017e-35
7432	13942.0	11997.0	1.90298178315e-157
7433	12812.0	11996.0	1.63886185918e-11
7434	14696.0	11995.0	9.23612512647e-05
7435	12623.0	11994.0	1.44462814846e-24
7436	13587.0	11993.0	9.42238761758e-30
7437	12543.0	11992.0	5.70525064776e-08
7438	12837.0	11991.0	2.4414808363e-45
7439	12580.0	11990.0	6.76908091874e-273
7440	12401.0	11989.0	2.37483269814e-62
7441	12602.0	11988.0	1.53496713079e-26
7442	12917.0	11987.0	2.42555489719e-21
7443	14127.0	11986.0	9.4435789848e-86
7444	12701.0	11985.0	1.06913343155e-31
7445	13471.0	11984.0	4.35605277854e-23
7446	12256.0	11983.0	2.28835680956e-53
7447	12242.0	11982.0	4.20576702316e-29
7448	13593.0	11981.0	9.11088700626e-08
7449	12996.0	11980.0	8.36683784294e-74
7450	13445.0	11979.0	6.39193040802e-14
7451	13095.0	11978.0	2.37482982101e-42
7452	13325.0	11977.0	3.56053059044e-09
7453	12525.0	11976.0	0.185612271604
7454	12911.0	11975.0	1.02692760988e-41
7455	12698.0	11974.0	4.31103356716e-20
7456	12820.0	11973.0	0.00861489752149
7457	12351.0	11972.0	4.78010175482e-13
7458	12499.0	11971.0	4.93106699133e-40
7459	13141.0	11970.0	5.33244618236e-07
7460	13796.0	11969.0	1.97698721677e-10
7461	12743.0	11968.0	1.44462814846e-24
7462	12250.0	11967.0	6.5069743909e-06
7463	12179.0	11966.0	3.67583046419e-38
7464	12205.0	11965.0	4.35605277854e-23
7465	13211.0	11964.0	1.24078871205e-155
7466	12211.0	11963.0	5.60744330966e-36
7467	13147.0	11962.0	9.93332974998e-17
7468	13153.0	11961.0	3.33357269802e-22
7469	12268.0	11960.0	4.54967643146e-19
7470	12807.0	11959.0	1.23797214967e-57
7471	13541.0	11958.0	1.9131733485e-35
7472	12358.0	11957.0	6.29135470018e-16
7473	12858.0	11956.0	1.51334105017e-23
7474	13698.0	11955.0	3.83686807691e-136
7475	12950.0	11954.0	1.58862154567e-105
7476	14295.0	11953.0	5.36533327043e-19
7477	13439.0	11952.0	5.71049134134e-44
7478	13642.0	11951.0	1.23837161639e-43
7479	12707.0	11950.0	1.44462814846e-24
7480	13316.0	11949.0	8.71369954127e-44
7481	12909.0	11948.0	1.03001582708e-193
7482	13611.0	11947.0	9.72263627726e-11
7483	12352.0	11946.0	1.95046567737e-13
7484	13562.0	11945.0	0.000104254354533
7485	12142.0	11944.0	1.14381490558e-21
7486	12420.0	11943.0	6.46284630755e-30
7487	13551.0	11942.0	6.70292659919e-52
7488	12669.0	11941.0	2.2842255902e-21
7489	13730.0	11940.0	0.0
7490	13263.0	11939.0	4.10464494829e-25
7491	13944.0	11938.0	7.81618902887e-121
7492	12971.0	11937.0	8.64749216862e-31
7493	12962.0	11936.0	1.69852182413e-27
7494	12087.0	11935.0	3.13777699321e-06
7495	12810.0	11934.0	7.13588486927e-17
7496	13516.0	11933.0	1.83525770717e-101
7497	11985.0	11932.0	5.07123449271e-09
7498	12317.0	11931.0	1.21812521719e-13
7499	13014.0	11930.0	2.10504071694e-64
7500	13054.0	11929.0	3.89141840175e-11
7501	12217.0	11928.0	4.94967955077e-16
7502	12375.0	11927.0	5.59503539473e-28
7503	14280.0	11926.0	0.0
7504	13865.0	11925.0	2.0328552047e-55
7505	13117.0	11924.0	4.23640725037e-24
7506	13821.0	11923.0	4.4098488697e-100
7507	12294.0	11922.0	3.98480564557e-05
7508	12777.0	11921.0	8.59217532109e-47
7509	12893.0	11920.0	1.04248801235e-226
7510	12310.0	11919.0	5.21815670044e-38
7511	13189.0	11918.0	9.93895362531e-26
7512	12308.0	11917.0	5.53428204311e-29
7513	12994.0	11916.0	0.0
7514	12430.0	11915.0	1.65608875566e-23
7515	12987.0	11914.0	4.32991149095e-08
7516	14114.0	11913.0	7.69474954718e-91
7517	12314.0	11912.0	0.000727947443336
7518	13110.0	11911.0	1.28825439685e-14
7519	12952.0	11910.0	5.44709492486e-17
7520	12401.0	11909.0	2.37483269814e-62
7521	12421.0	11908.0	3.46250531857e-79
7522	12869.0	11907.0	7.15938010173e-12
7523	13429.0	11906.0	9.93332974998e-17
7524	13275.0	11905.0	2.2165549026e-19
7525	12592.0	11904.0	1.7285433451e-22
7526	12693.0	11903.0	3.97813475601e-64
7527	13460.0	11902.0	8.73895976587e-80
7528	13011.0	11901.0	2.2730837142e-05
7529	13191.0	11900.0	4.06460907187e-65
7530	12212.0	11899.0	7.0232213868e-47
7531	13111.0	11898.0	7.15263374623e-14
7532	12863.0	11897.0	2.49910880251e-121
7533	13017.0	11896.0	4.3762797354e-47
7534	12186.0	11895.0	2.10851512233e-10
7535	12589.0	11894.0	1.47434467751e-82
7536	14055.0	11893.0	4.72614893541e-77
7537	12554.0	11892.0	1.85522219188e-98
7538	13229.0	11891.0	4.87312886424e-06
7539	12390.0	11890.0	1.1842898298e-97
7540	12638.0	11889.0	9.23942381346e-26
7541	13096.0	11888.0	4.35110720601e-17
7542	12405.0	11887.0	1.72918865465e-06
7543	14130.0	11886.0	4.54967643146e-19
7544	13315.0	11885.0	6.26292185426e-238
7545	14175.0	11884.0	9.23942381346e-26
7546	14028.0	11883.0	1.67300503108e-56
7547	13347.0	11882.0	4.27954670952e-13
7548	12536.0	11881.0	4.35605277854e-23
7549	13304.0	11880.0	4.76936663497e-128
7550	13210.0	11879.0	3.55945538019e-87
7551	12368.0	11878.0	4.72406240538e-08
7552	13207.0	11877.0	1.65608875566e-23
7553	12551.0	11876.0	5.48638288558e-92
7554	14371.0	11875.0	5.89961891027e-99
7555	12479.0	11874.0	4.54617268721e-22
7556	13367.0	11873.0	1.03228612523e-06
7557	12895.0	11872.0	4.54617268721e-22
7558	13290.0	11871.0	7.8378841118e-40
7559	12498.0	11870.0	1.35853036404e-07
7560	14003.0	11869.0	3.97813475601e-64
7561	12171.0	11868.0	3.59405659549e-14
7562	12581.0	11867.0	9.72263627726e-11
7563	12932.0	11866.0	1.40260603691e-06
7564	12583.0	11865.0	4.94967955077e-16
7565	13867.0	11864.0	1.62273641787e-84
7566	12706.0	11863.0	4.09935215239e-26
7567	12385.0	11862.0	5.00573988222e-239
7568	12592.0	11861.0	1.35181792715e-96
7569	13738.0	11860.0	4.35110720601e-17
7570	13389.0	11859.0	1.00329109186e-104
7571	13720.0	11858.0	2.42555489719e-21
7572	12816.0	11857.0	4.59416866226e-57
7573	13473.0	11856.0	3.09754223786e-16
7574	14016.0	11855.0	1.02692760988e-41
7575	12729.0	11854.0	3.69332638795e-101
7576	12437.0	11853.0	9.39483500102e-72
7577	12102.0	11852.0	4.10464494829e-25
7578	13535.0	11851.0	1.68716579737e-65
7579	14167.0	11850.0	3.93743914074e-187
7580	13146.0	11849.0	3.96201174589e-112
7581	12849.0	11848.0	3.05913367329e-17
7582	12031.0	11847.0	9.93332974998e-17
7583	12766.0	11846.0	4.23640725037e-24
7584	13020.0	11845.0	5.02678696165e-40
7585	11978.0	11844.0	1.37444942597e-12
7586	12828.0	11843.0	2.62589355308e-46
7587	12345.0	11842.0	2.27963935321e-15
7588	12287.0	11841.0	1.20234816077e-20
7589	14019.0	11840.0	1.07403018752e-68
7590	12419.0	11839.0	4.10464494829e-25
7591	13334.0	11838.0	0.00021837012488
7592	12585.0	11837.0	1.51334105017e-23
7593	12730.0	11836.0	1.69852182413e-27
7594	14922.0	11835.0	7.65694722971e-168
7595	12099.0	11834.0	7.92356606399e-10
7596	12971.0	11833.0	1.59713878011e-100
7597	12439.0	11832.0	3.45658429005e-16
7598	12313.0	11831.0	1.2452302105e-05
7599	12265.0	11830.0	0.116218849057
7600	13093.0	11829.0	3.91007107883e-14
7601	12088.0	11828.0	0.105113133003
7602	12704.0	11827.0	2.93272632304e-12
7603	12374.0	11826.0	0.000106806759224
7604	13075.0	11825.0	2.71635081808e-94
7605	13591.0	11824.0	1.1775115767e-24
7606	13793.0	11823.0	3.40282417143e-44
7607	12077.0	11822.0	9.93332974998e-17
7608	13077.0	11821.0	3.38682411579e-60
7609	13162.0	11820.0	1.2295498387e-08
7610	12728.0	11819.0	6.98266180724e-07
7611	14482.0	11818.0	4.10464494829e-25
7612	13778.0	11817.0	9.81937138702e-09
7613	12131.0	11816.0	0.00196561862226
7614	12386.0	11815.0	2.29987172964e-10
7615	12439.0	11814.0	2.94194103232e-167
7616	13090.0	11813.0	4.26261145373e-12
7617	12859.0	11812.0	1.98105325668e-72
7618	11991.0	11811.0	1.69852182413e-27
7619	12653.0	11810.0	4.10464494829e-25
7620	12506.0	11809.0	1.44462814846e-24
7621	13097.0	11808.0	2.06973575134e-85
7622	12698.0	11807.0	4.29156920981e-97
7623	12551.0	11806.0	5.65786209148e-37
7624	14595.0	11805.0	9.38270689701e-182
7625	13439.0	11804.0	5.71049134134e-44
7626	12284.0	11803.0	5.44709492486e-17
7627	12225.0	11802.0	0.189590311689
7628	13009.0	11801.0	4.10464494829e-25
7629	12850.0	11800.0	3.74217648739e-19
7630	12362.0	11799.0	1.85244243165e-13
7631	13936.0	11798.0	1.76328588644e-96
7632	12235.0	11797.0	3.09354938196e-05
7633	12703.0	11796.0	3.86643087972e-21
7634	13064.0	11795.0	7.21540250209e-87
7635	12935.0	11794.0	1.72490771588e-62
7636	12369.0	11793.0	4.78010175482e-13
7637	13372.0	11792.0	3.05913367329e-17
7638	12208.0	11791.0	2.93272632304e-12
7639	14334.0	11790.0	3.05913367329e-17
7640	12532.0	11789.0	3.42258910007e-18
7641	13647.0	11788.0	1.63851996691e-47
7642	13682.0	11787.0	5.021227367e-06
7643	13266.0	11786.0	4.22012058481e-121
7644	12417.0	11785.0	7.52194459584e-116
7645	12976.0	11784.0	1.62578856056e-135
7646	13235.0	11783.0	3.7874650416e-27
7647	12030.0	11782.0	5.25005094599e-06
7648	13271.0	11781.0	7.13588486927e-17
7649	12406.0	11780.0	2.84533844419e-11
7650	12300.0	11779.0	6.03753951178e-15
7651	13982.0	11778.0	0.0
7652	13227.0	11777.0	0.00923749711926
7653	12596.0	11776.0	2.10915478975e-100
7654	12744.0	11775.0	2.95789783012e-19
7655	13075.0	11774.0	8.11149679022e-32
7656	12327.0	11773.0	1.52492979818e-15
7657	13071.0	11772.0	1.08238174695e-86
7658	12331.0	11771.0	2.2165549026e-19
7659	12126.0	11770.0	9.6746744484e-36
7660	13091.0	11769.0	1.69852182413e-27
7661	12343.0	11768.0	1.82019653573e-114
7662	13137.0	11767.0	2.95819719584e-191
7663	11846.0	11766.0	3.21869187205e-15
7664	12647.0	11765.0	1.86120131545e-10
7665	13073.0	11764.0	8.71369954126e-44
7666	12370.0	11763.0	1.27268666505e-39
7667	13310.0	11762.0	1.43139348075e-09
7668	12945.0	11761.0	0.00286326454307
7669	12398.0	11760.0	1.14381490558e-21
7670	11995.0	11759.0	3.25166489621e-17
7671	13252.0	11758.0	1.51334105017e-23
7672	14699.0	11757.0	2.84348294444e-145
7673	12966.0	11756.0	1.77430256257e-66
7674	14948.0	11755.0	2.15060828337e-96
7675	12321.0	11754.0	1.58358895077e-47
7676	12230.0	11753.0	9.27562949209e-07
7677	12147.0	11752.0	1.68257720509e-45
7678	13306.0	11751.0	8.56050688066e-130
7679	12687.0	11750.0	1.95046567737e-13
7680	12480.0	11749.0	1.31037198057e-35
7681	13356.0	11748.0	9.00726528126e-11
7682	14623.0	11747.0	1.56671570337e-55
7683	12658.0	11746.0	4.78010175482e-13
7684	12961.0	11745.0	0.00021837012488
7685	13412.0	11744.0	7.91804861588e-08
7686	12608.0	11743.0	4.69207052142e-115
7687	13154.0	11742.0	1.20234816077e-20
7688	12797.0	11741.0	7.37810082718e-54
7689	13316.0	11740.0	2.48668387718e-59
7690	13039.0	11739.0	5.84873616773e-14
7691	13914.0	11738.0	7.13588486927e-17
7692	13417.0	11737.0	2.7743428914e-108
7693	14706.0	11736.0	1.58554489128e-177
7694	13090.0	11735.0	1.075941872e-151
7695	12609.0	11734.0	2.74771919543e-28
7696	12660.0	11733.0	0.0207373928822
7697	13120.0	11732.0	9.94494713373e-22
7698	13197.0	11731.0	1.51281066145e-84
7699	13911.0	11730.0	1.95667458064e-88
7700	13170.0	11729.0	8.8588139186e-111
7701	14885.0	11728.0	3.05913367329e-17
7702	12778.0	11727.0	1.53496713079e-26
7703	13291.0	11726.0	1.56131078765e-59
7704	12685.0	11725.0	3.97813475601e-64
7705	12252.0	11724.0	9.84732141508e-85
7706	12384.0	11723.0	1.56131078765e-59
7707	11976.0	11722.0	5.14966757223e-15
7708	12177.0	11721.0	3.21869187205e-15
7709	12684.0	11720.0	1.03228612523e-06
7710	12254.0	11719.0	4.23640725037e-24
7711	12165.0	11718.0	8.31266438482e-22
7712	13379.0	11717.0	1.20234816077e-20
7713	13522.0	11716.0	7.99496223372e-60
7714	12243.0	11715.0	0.00177043094314
7715	12534.0	11714.0	4.87312886424e-06
7716	13290.0	11713.0	2.98229913338e-47
7717	13514.0	11712.0	6.67071648552e-63
7718	12782.0	11711.0	4.78711675308e-66
7719	12950.0	11710.0	9.5520377993e-37
7720	12127.0	11709.0	1.59879439393e-09
7721	13405.0	11708.0	1.76701840544e-126
7722	12477.0	11707.0	4.23640725037e-24
7723	13359.0	11706.0	9.11088700626e-08
7724	12053.0	11705.0	1.44462814846e-24
7725	12203.0	11704.0	1.53496713079e-26
7726	12395.0	11703.0	1.79072058399e-13
7727	12483.0	11702.0	9.00726528126e-11
7728	11917.0	11701.0	2.33792866068e-11
7729	12078.0	11700.0	0.00238339604408
7730	13822.0	11699.0	6.49231645667e-97
7731	13512.0	11698.0	1.20537082821e-115
7732	11912.0	11697.0	2.76621656727e-13
7733	11810.0	11696.0	1.7299910074e-57
7734	12550.0	11695.0	1.06270813767e-22
7735	12057.0	11694.0	1.23797214967e-57
7736	12905.0	11693.0	2.68178832563e-320
7737	11961.0	11692.0	2.36158812964e-19
7738	13706.0	11691.0	1.23797214967e-57
7739	12307.0	11690.0	3.57231125846e-09
7740	12504.0	11689.0	9.09580782781e-318
7741	12344.0	11688.0	7.4587779539e-14
7742	12578.0	11687.0	1.05299212724e-78
7743	13095.0	11686.0	2.84019887075e-61
7744	12673.0	11685.0	7.50720223147e-10
7745	11946.0	11684.0	7.13588486927e-17
7746	12382.0	11683.0	3.44296244438e-134
7747	13605.0	11682.0	5.29165763258e-120
7748	12807.0	11681.0	4.20890821803e-50
7749	12737.0	11680.0	1.44462814846e-24
7750	13206.0	11679.0	7.99496223372e-60
7751	12255.0	11678.0	2.93272632304e-12
7752	12247.0	11677.0	1.30300341928e-34
7753	12643.0	11676.0	1.99717130322e-137
7754	12892.0	11675.0	0.000396416963114
7755	12930.0	11674.0	2.2165549026e-19
7756	12986.0	11673.0	2.69082130152e-102
7757	13287.0	11672.0	8.20643394332e-07
7758	11866.0	11671.0	6.11351021534e-09
7759	12090.0	11670.0	1.98105325668e-72
7760	12831.0	11669.0	4.20890821803e-50
7761	13234.0	11668.0	3.97813475601e-64
7762	13622.0	11667.0	1.43139348075e-09
7763	11993.0	11666.0	9.72263627726e-11
7764	12417.0	11665.0	4.84640470764e-31
7765	12833.0	11664.0	4.4478455917e-102
7766	13883.0	11663.0	2.00077657188e-14
7767	13834.0	11662.0	6.51616811261e-34
7768	12233.0	11661.0	3.17025079028e-13
7769	12864.0	11660.0	2.37283935921e-08
7770	13351.0	11659.0	4.35110720601e-17
7771	11957.0	11658.0	2.95789783012e-19
7772	11712.0	11657.0	2.93272632304e-12
7773	12715.0	11656.0	4.21031767672e-05
7774	12075.0	11655.0	5.54287577508e-147
7775	12466.0	11654.0	8.41911598021e-25
7776	13549.0	11653.0	1.11686120665e-50
7777	13107.0	11652.0	1.71511607812e-13
7778	13018.0	11651.0	1.3206352806e-204
7779	14396.0	11650.0	3.10827679612e-183
7780	12562.0	11649.0	1.53496713079e-26
7781	12620.0	11648.0	6.09579817849e-07
7782	12280.0	11647.0	4.35110720601e-17
7783	12501.0	11646.0	6.94658855369e-51
7784	13460.0	11645.0	4.42041296825e-40
7785	12861.0	11644.0	1.77430256257e-66
7786	12071.0	11643.0	1.23195252206e-06
7787	13637.0	11642.0	1.01193257305e-53
7788	11746.0	11641.0	3.74217648739e-19
7789	12727.0	11640.0	3.21869187205e-15
7790	12124.0	11639.0	9.5007403558e-11
7791	12070.0	11638.0	2.71866472536e-272
7792	12412.0	11637.0	2.84674802476e-17
7793	12593.0	11636.0	4.23640725037e-24
7794	13218.0	11635.0	4.23640725037e-24
7795	11996.0	11634.0	7.50720223147e-10
7796	12366.0	11633.0	2.40253110819e-48
7797	11922.0	11632.0	2.9307298427e-154
7798	12209.0	11631.0	3.17025079028e-13
7799	12669.0	11630.0	9.29190609947e-125
7800	13597.0	11629.0	2.51652269573e-38
7801	11750.0	11628.0	4.54617268721e-22
7802	14348.0	11627.0	2.2165549026e-19
7803	12490.0	11626.0	1.06270813767e-22
7804	12475.0	11625.0	0.000145032180209
7805	12979.0	11624.0	0.00277400896609
7806	13297.0	11623.0	9.23942381346e-26
7807	13453.0	11622.0	6.2568761478e-143
7808	13284.0	11621.0	1.34260148445e-08
7809	13881.0	11620.0	3.79010844598e-52
7810	11798.0	11619.0	2.91745023796e-13
7811	12256.0	11618.0	1.69725229921e-73
7812	12435.0	11617.0	4.61086437694e-45
7813	12081.0	11616.0	1.13489373475e-41
7814	12423.0	11615.0	0.00021837012488
7815	12081.0	11614.0	3.97813475601e-64
7816	12103.0	11613.0	0.00905390576913
7817	12622.0	11612.0	7.13588486927e-17
7818	13321.0	11611.0	9.23942381346e-26
7819	13140.0	11610.0	4.52774216164e-21
7820	12332.0	11609.0	5.95963269356e-12
7821	12452.0	11608.0	7.99496223372e-60
7822	11893.0	11607.0	9.93332974998e-17
7823	12194.0	11606.0	7.66562884895e-21
7824	12655.0	11605.0	1.51334105017e-23
7825	12052.0	11604.0	1.51334105017e-23
7826	12986.0	11603.0	2.67659283446e-23
7827	12992.0	11602.0	2.70113735401e-06
7828	12383.0	11601.0	2.10851512233e-10
7829	12598.0	11600.0	2.29227719452e-110
7830	11887.0	11599.0	4.78010175482e-13
7831	11918.0	11598.0	2.92775986068e-25
7832	14418.0	11597.0	3.40389998525e-72
7833	13484.0	11596.0	2.37283935921e-08
7834	13815.0	11595.0	6.13302097333e-189
7835	14057.0	11594.0	2.2165549026e-19
7836	12827.0	11593.0	1.04875042318e-37
7837	11897.0	11592.0	0.00180267813381
7838	12169.0	11591.0	5.69263330825e-09
7839	13442.0	11590.0	1.18293455488e-255
7840	12567.0	11589.0	5.77825373151e-44
7841	12443.0	11588.0	6.97945079167e-27
7842	11747.0	11587.0	5.17661550397e-11
7843	12648.0	11586.0	2.2165549026e-19
7844	12786.0	11585.0	2.51652269573e-38
7845	12771.0	11584.0	7.83470003063e-30
7846	12026.0	11583.0	5.36533327043e-19
7847	12269.0	11582.0	1.79072058399e-13
7848	12379.0	11581.0	2.42555489719e-21
7849	12273.0	11580.0	1.06270813767e-22
7850	11969.0	11579.0	4.35110720601e-17
7851	12703.0	11578.0	2.97382004586e-135
7852	12322.0	11577.0	1.69852182413e-27
7853	13588.0	11576.0	6.64197682734e-170
7854	13222.0	11575.0	9.90189061539e-169
7855	13713.0	11574.0	1.28244390092e-46
7856	12422.0	11573.0	2.95789783012e-19
7857	12812.0	11572.0	3.19880997284e-139
7858	13338.0	11571.0	1.14381490558e-21
7859	14408.0	11570.0	9.11088700626e-08
7860	12606.0	11569.0	1.09847979071e-05
7861	12903.0	11568.0	4.65244198262e-22
7862	13046.0	11567.0	2.4134251972e-29
7863	12382.0	11566.0	8.34545451768e-17
7864	12526.0	11565.0	4.52774216164e-21
7865	12926.0	11564.0	6.12995132037e-95
7866	13082.0	11563.0	5.91612611354e-66
7867	12510.0	11562.0	6.18463908302e-09
7868	13608.0	11561.0	5.6787408926e-175
7869	11700.0	11560.0	2.4414808363e-45
7870	12298.0	11559.0	1.53496713079e-26
7871	13499.0	11558.0	9.05843838602e-200
7872	12708.0	11557.0	2.95789783012e-19
7873	12437.0	11556.0	1.09335872414e-45
7874	12346.0	11555.0	1.01193925725e-39
7875	12653.0	11554.0	1.99717130322e-137
7876	12695.0	11553.0	2.16573802197e-22
7877	12717.0	11552.0	1.54285692464e-19
7878	12097.0	11551.0	2.00077657188e-14
7879	14658.0	11550.0	9.46494555184e-74
7880	11795.0	11549.0	3.80105837904e-09
7881	13064.0	11548.0	3.23401848862e-37
7882	13176.0	11547.0	1.47234471623e-10
7883	15327.0	11546.0	3.13213250288e-39
7884	12329.0	11545.0	9.93332974998e-17
7885	13254.0	11544.0	1.53496713079e-26
7886	11739.0	11543.0	2.33792866068e-11
7887	12516.0	11542.0	4.36942953002e-05
7888	12610.0	11541.0	6.52540289764e-51
7889	11998.0	11540.0	2.93272632304e-12
7890	14679.0	11539.0	1.72491657821e-133
7891	13836.0	11538.0	9.72263627726e-11
7892	13108.0	11537.0	3.25730304398e-54
7893	12918.0	11536.0	3.08420868043e-187
7894	11854.0	11535.0	4.35110720601e-17
7895	11582.0	11534.0	1.44462814846e-24
7896	12691.0	11533.0	4.54617268721e-22
7897	11973.0	11532.0	4.09308728927e-15
7898	12219.0	11531.0	4.10464494829e-25
7899	12785.0	11530.0	9.11088700626e-08
7900	11817.0	11529.0	2.29889726434e-48
7901	13680.0	11528.0	1.25014693514e-205
7902	12586.0	11527.0	9.23942381346e-26
7903	13941.0	11526.0	6.40863684326e-54
7904	12926.0	11525.0	1.3622589977e-33
7905	13716.0	11524.0	9.08261836361e-81
7906	11972.0	11523.0	4.23640725037e-24
7907	11793.0	11522.0	4.23640725037e-24
7908	13933.0	11521.0	8.26349082232e-14
7909	11877.0	11520.0	2.25183496286e-07
7910	12904.0	11519.0	4.43738286768e-54
7911	15023.0	11518.0	2.06456586432e-103
7912	11835.0	11517.0	9.72263627726e-11
7913	12852.0	11516.0	3.92996323351e-97
7914	12154.0	11515.0	1.21884522158e-17
7915	14710.0	11514.0	1.66257334105e-59
