time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2011-12-14,40.017706871,278.08392334,4.45,32.2597007751,2.9,0.0,0.0
2011-12-15,23.2586886883,302.395935059,7.75,63.3560829163,7.4,0.0013,0.0
2011-12-16,72.4937896729,289.125366211,8.6,38.6730422974,7.1,0.0005,0.0
2011-12-17,61.6452217102,258.199157715,1.4,38.1174507141,5.0,0.0,0.0
2011-12-18,84.4966096878,211.554916382,-4.45,30.4977798462,4.4,0.0,0.0
2011-12-19,68.908862114,233.322067261,-0.3,30.7782173157,6.3,0.0,0.0
2011-12-20,81.3655471802,257.345153809,3.6,39.0031509399,4.6,0.0,0.0
2011-12-21,24.7020776272,292.984466553,7.2,46.8452339172,4.3,0.0023,0.0
2011-12-22,66.6278114319,296.39831543,10.55,40.3580093384,5.0,0.0104,0.0
2011-12-23,33.3567523956,298.726928711,3.85,50.3318557739,4.2,0.0147,0.0
2011-12-24,78.763297081,217.028915405,-3.1,19.4841690063,3.4,0.0,0.0
2011-12-25,35.3969516754,254.702728271,-0.8,27.2653598785,3.4,0.0008,0.0
2011-12-26,76.5097923279,255.47114563,2.5,30.6738319397,4.7,0.0,0.0
2011-12-27,39.1849789619,268.366851807,5.8,44.7054977417,6.3,0.0046,0.0
2011-12-28,52.5981144905,288.837432861,5.85,33.1049346924,8.8,0.0005,0.0
2011-12-29,87.9837474823,201.406967163,-2.2,24.7602882385,6.7,0.0,0.0
2011-12-30,37.3980550766,270.679718018,1.95,42.746421814,1.8,0.0,0.0
2011-12-31,23.9444320202,294.391876221,2.75,52.9861373901,3.0,0.0003,0.0
2012-01-01,77.4746799469,267.953277588,7.5,23.8766613007,4.1,0.0003,0.0
2012-01-02,60.9217147827,282.373779297,5.55,25.5387687683,6.2,0.0003,0.0
2012-01-03,75.7828807831,212.505996704,-4.15,17.0629692078,6.6,0.0,0.0
2012-01-04,80.3504314423,200.794433594,-7.2,28.1727371216,5.3,0.0,0.0
2012-01-05,53.6819329262,264.29006958,0.0,36.0451812744,5.1,0.0,0.0
2012-01-06,58.6306853294,267.363525391,3.35,37.4833145142,2.6,0.0,0.0
2012-01-07,81.4362363815,276.569793701,7.25,34.3838653564,2.2,0.0,0.0
2012-01-08,69.4881286621,252.915588379,3.05,31.2529430389,5.2,0.0,0.0
2012-01-09,68.6838340759,235.975921631,0.25,24.8335514069,3.2,0.0,0.0
2012-01-10,64.7564201355,264.760101318,3.6,27.6959533691,4.5,0.0005,0.013
2012-01-11,71.5651807785,246.796859741,1.1,33.7963294983,3.4,0.0,0.0
2012-01-12,18.7280571461,283.532287598,3.1,49.7449874878,8.7,0.0234,0.0
2012-01-13,48.7314176559,281.974243164,5.8,31.9407424927,8.2,0.0013,0.0
2012-01-14,73.904800415,237.043930054,-3.05,27.767457962,7.7,0.0,0.0
2012-01-15,90.6160593033,185.465316772,-10.8,19.6989250183,6.7,0.0,0.0
2012-01-16,88.3625011444,200.611953735,-5.55,29.9423274994,5.0,0.0015,0.03
2012-01-17,50.8232221603,296.732177734,4.75,52.0162849426,4.9,0.0023,0.005
2012-01-18,89.7963523865,253.152297974,2.5,23.8128623962,9.2,0.0,0.0
2012-01-19,90.8545389175,198.260421753,-3.85,16.4523410797,3.9,0.0003,0.008
2012-01-20,87.1270828247,231.2137146,-2.8,22.2138442993,4.9,0.0013,0.038
2012-01-21,22.7859876156,249.473205566,-6.95,55.2505950928,4.7,0.0046,0.074
2012-01-22,81.0040550232,225.382904053,-5.25,39.6775588989,3.3,0.0,0.0
2012-01-23,33.3255195618,267.529602051,3.05,50.0978507996,2.1,0.0051,0.0
2012-01-24,92.4900531769,297.968536377,9.45,44.8310928345,5.1,0.0003,0.0
2012-01-25,69.4666566849,278.203033447,4.15,25.8316421509,5.6,0.0,0.0
2012-01-26,86.7956438065,270.518066406,2.2,54.314617157,3.6,0.0043,0.005
2012-01-27,13.6359480619,314.066101074,5.3,64.4005432129,4.7,0.0226,0.0
2012-01-28,91.1179838181,253.618682861,5.55,21.2513122559,5.6,0.0,0.0
2012-01-29,108.557451248,229.260467529,3.6,24.3173599243,6.6,0.0,0.0
2012-01-30,104.95059967,231.258087158,1.9,25.2677364349,6.1,0.0,0.0
2012-01-31,60.4883108139,271.458435059,3.6,58.0323562622,2.6,0.0,0.0
2012-02-01,57.707903862,300.118133545,8.35,56.9386329651,3.6,0.0,0.0
2012-02-02,32.6658573151,284.544311523,3.3,31.651594162,4.9,0.0,0.0
2012-02-03,122.314235687,234.238311768,0.0,25.5400543213,5.0,0.0,0.0
2012-02-04,106.180996895,240.624969482,1.95,30.5904941559,5.3,0.0,0.0
2012-02-05,125.115962982,206.395675659,-1.7,22.561548233,3.0,0.0,0.0
2012-02-06,122.930070877,227.730545044,3.9,23.651802063,6.1,0.0,0.0
2012-02-07,57.7632508278,269.963012695,3.35,32.5076675415,4.6,0.0,0.0
2012-02-08,115.4466362,220.028427124,-1.15,36.0833320618,3.4,0.0,0.0
2012-02-09,132.685342789,236.925796509,3.6,36.9649200439,4.2,0.0,0.0
2012-02-10,123.177251816,232.361968994,4.45,20.7868938446,5.0,0.0,0.0
2012-02-11,60.2266483307,279.808563232,1.4,54.9566802979,4.8,0.0018,0.0
2012-02-12,139.158882141,200.248840332,-5.0,31.3952713013,7.5,0.0,0.0
2012-02-13,119.604780197,215.809249878,-1.65,33.1537361145,6.2,0.0,0.0
2012-02-14,73.6501970291,256.726898193,2.25,42.8794021606,2.6,0.0,0.0
2012-02-15,47.3696622849,297.431610107,3.6,40.3514022827,1.0,0.0,0.0
2012-02-16,74.5265340805,266.568664551,4.45,32.4509086609,2.8,0.001,0.0
2012-02-17,99.2309074402,300.570373535,7.5,35.6060447693,4.7,0.0003,0.0
2012-02-18,137.351957321,238.540100098,4.7,20.9228019714,5.9,0.0,0.0
2012-02-19,151.362651825,229.617614746,3.6,23.0374202728,3.8,0.0,0.0
2012-02-20,152.349956512,218.876937866,1.4,26.6926841736,5.1,0.0,0.0
2012-02-21,135.819198608,225.685333252,2.25,26.1064434052,4.1,0.0,0.0
2012-02-22,118.847614288,280.811065674,8.05,39.2017364502,4.2,0.0,0.0
2012-02-23,94.8249893188,284.761566162,8.9,41.7056465149,5.5,0.0013,0.0
2012-02-24,27.1479945183,282.638275146,3.9,45.2336997986,3.4,0.0137,0.0
2012-02-25,110.187188148,273.722167969,3.9,32.2394752502,10.2,0.0,0.0
2012-02-26,164.121477127,205.941040039,1.1,21.206325531,6.9,0.0,0.0
2012-02-27,115.425053596,248.064056396,3.9,33.9933662415,4.9,0.0,0.0
2012-02-28,157.401123047,251.595123291,5.0,27.190366745,5.7,0.0,0.0
2012-02-29,47.7233247757,271.702911377,0.8,53.9450454712,3.9,0.0074,0.023
2012-03-01,33.3608932495,294.449462891,-0.55,50.7440986633,10.0,0.0147,0.01
2012-03-02,63.2851295471,266.135375977,-1.65,39.9379882812,3.8,0.0,0.0
2012-03-03,43.8581476212,296.016937256,4.7,62.8838348389,4.3,0.0097,0.003
2012-03-04,60.7775230408,260.743743896,3.35,39.1780586243,3.6,0.0,0.0
2012-03-05,161.114156723,219.161865234,-0.3,20.6567878723,6.3,0.0,0.0
2012-03-06,165.352565765,204.972595215,-1.4,20.8589096069,5.2,0.0,0.0
2012-03-07,159.994438171,257.743530273,8.35,39.7574043274,7.3,0.0,0.0
2012-03-08,165.280498505,290.192016602,15.0,44.804271698,10.8,0.0,0.0
2012-03-09,142.460494995,285.452514648,8.9,41.114944458,4.9,0.0,0.0
2012-03-10,126.89874649,257.52166748,1.9,22.9128131866,5.1,0.0,0.003
2012-03-11,185.696363449,237.659408569,6.65,38.7732200623,6.4,0.0,0.0
2012-03-12,178.597993851,268.679016113,13.65,34.0663261414,3.1,0.0,0.0
2012-03-13,129.748262405,325.718566895,15.55,52.8625068665,4.3,0.0018,0.0
2012-03-14,134.757673264,320.483673096,9.15,35.9424705505,4.7,0.0,0.0
2012-03-15,78.0289611816,317.490661621,4.2,35.7638664246,3.9,0.0,0.0
2012-03-16,47.5589842796,313.939849854,5.3,51.2700233459,2.4,0.0018,0.0
2012-03-17,80.0884008408,321.043304443,6.9,25.2758789062,2.1,0.0,0.0
2012-03-18,195.568681717,283.990966797,14.15,26.7547130585,4.5,0.0,0.0
2012-03-19,179.257263184,313.136199951,15.25,33.0818252563,3.6,0.0,0.0
2012-03-20,198.527692795,309.697937012,13.05,39.2601928711,2.7,0.0,0.0
2012-03-21,205.973651886,312.520782471,19.45,24.5347690582,4.8,0.0,0.0
2012-03-22,204.321277618,327.534210205,20.8,18.7281742096,4.5,0.0,0.0
2012-03-23,196.485660553,324.921783447,19.4,42.9743843079,3.7,0.0,0.0
2012-03-24,107.190069199,309.162109375,11.65,58.5089836121,3.8,0.0,0.0
2012-03-25,52.9516506195,326.956970215,7.25,63.7583656311,3.0,0.0003,0.0
2012-03-26,198.433469772,274.554504395,5.0,31.8571891785,7.6,0.0,0.0
2012-03-27,230.157188416,206.010757446,3.3,16.182756424,6.5,0.0,0.0
2012-03-28,92.477519989,304.734100342,6.95,42.891544342,3.5,0.0015,0.0
2012-03-29,64.9021339417,321.418945312,6.1,43.388458252,5.1,0.0003,0.0
2012-03-30,231.577804565,251.789489746,6.4,21.7363624573,5.0,0.0,0.0
2012-03-31,100.44735527,300.116821289,4.15,49.6948509216,3.0,0.0008,0.0
2012-04-01,138.153995514,272.961273193,5.85,28.817609787,3.3,0.0048,0.0
2012-04-02,194.631191254,286.771606445,7.8,40.6901550293,5.7,0.0013,0.0
2012-04-03,245.606880188,233.088653564,8.6,18.6079349518,5.6,0.0,0.0
2012-04-04,233.031856537,285.053039551,11.95,22.1172428131,5.3,0.0,0.0
2012-04-05,215.678882599,257.24697876,7.75,20.0098648071,5.6,0.0,0.0
2012-04-06,225.268371582,246.981399536,7.25,18.004776001,4.8,0.0,0.0
2012-04-07,202.56688118,256.451599121,7.2,27.1566448212,3.6,0.0,0.0
2012-04-08,127.065706253,303.519104004,7.5,36.8309402466,4.3,0.0,0.0
2012-04-09,159.417318344,286.799835205,10.25,33.1700973511,7.4,0.0,0.0
2012-04-10,201.930124283,278.320404053,11.65,38.6741523743,4.7,0.0,0.0
2012-04-11,166.886096954,293.863220215,9.45,31.5942630768,4.2,0.0,0.0
2012-04-12,136.282262802,303.308807373,9.7,39.1250686646,4.0,0.0081,0.0
2012-04-13,257.667152405,263.229614258,11.65,29.5859069824,3.6,0.0,0.0
2012-04-14,241.956474304,269.461608887,15.55,34.6599998474,4.5,0.0,0.0
2012-04-15,202.693405151,333.305023193,18.6,44.0416259766,4.4,0.0,0.0
2012-04-16,238.293605804,355.460205078,22.8,51.0252571106,4.3,0.0,0.0
2012-04-17,262.37336731,318.11328125,21.4,32.1277313232,5.2,0.0,0.0
2012-04-18,222.308668137,289.648376465,13.05,42.1413497925,5.0,0.0,0.0
2012-04-19,265.070396423,282.873809814,13.6,36.856880188,4.8,0.0,0.0
2012-04-20,252.249443054,297.860534668,17.2,33.1939926147,5.5,0.0,0.0
2012-04-21,217.076892853,339.45715332,18.9,32.9857826233,5.3,0.0003,0.0
2012-04-22,54.4421362877,337.199554443,11.7,55.8073501587,6.4,0.0264,0.0
2012-04-23,101.137397766,346.74786377,11.95,53.6090736389,6.7,0.0376,0.0
2012-04-24,198.972332001,306.648773193,11.1,21.5413188934,7.4,0.0,0.0
2012-04-25,230.741767883,281.555999756,11.4,28.7381248474,5.3,0.0,0.0
2012-04-26,220.095031738,281.266326904,11.65,34.1464576721,4.8,0.0,0.0
2012-04-27,228.991867065,317.634155273,9.15,27.0542564392,8.6,0.0,0.0
2012-04-28,285.786376953,242.837585449,9.2,23.0824680328,6.0,0.0,0.0
2012-04-29,285.15329361,251.456481934,9.45,25.4417514801,5.5,0.0,0.0
2012-04-30,259.060791016,254.78125,8.6,26.2466983795,4.8,0.0,0.0
2012-05-01,43.3934283257,325.924682617,8.6,53.1270980835,5.6,0.0152,0.0
2012-05-02,90.4783716202,335.362915039,9.15,37.4501190186,4.1,0.0,0.0
2012-05-03,63.067363739,344.99041748,8.9,48.9161148071,3.1,0.001,0.0
2012-05-04,63.7875518799,348.942993164,11.35,54.8219108582,3.0,0.0003,0.0
2012-05-05,129.409095764,351.767120361,11.1,52.3942070007,1.7,0.0023,0.0
2012-05-06,218.606884003,321.528442383,10.0,24.1065807343,3.3,0.0,0.0
2012-05-07,275.628608704,297.342926025,11.95,35.5416183472,4.1,0.0,0.0
2012-05-08,59.0973596573,336.210235596,12.2,62.1455459595,5.1,0.0041,0.0
2012-05-09,59.9549722672,355.822937012,15.25,60.759059906,3.6,0.0066,0.0
2012-05-10,141.138572693,348.171356201,14.7,32.7663726807,5.3,0.0216,0.0
2012-05-11,210.884513855,301.784362793,13.05,20.457660675,4.7,0.0,0.0
2012-05-12,302.813781738,280.855224609,18.35,16.5156879425,4.7,0.0,0.0
2012-05-13,245.627605438,329.709655762,20.85,47.106262207,3.2,0.0,0.0
2012-05-14,137.914964676,359.838653564,14.75,61.2128372192,2.6,0.0023,0.0
2012-05-15,133.470960617,358.827056885,18.05,63.2959136963,4.5,0.0127,0.0
2012-05-16,125.714704514,367.464050293,19.2,60.3051757812,3.3,0.0015,0.0
2012-05-17,296.368427277,304.455505371,16.65,33.2264213562,4.2,0.0,0.0
2012-05-18,291.956581116,289.458709717,13.85,22.2096862793,3.4,0.0,0.0
2012-05-19,297.66822052,302.344848633,14.75,25.8849182129,2.3,0.0,0.0
2012-05-20,286.125442505,319.055938721,17.25,33.3420257568,3.0,0.0,0.0
2012-05-21,155.15871048,352.985321045,13.6,47.7668418884,3.0,0.0005,0.0
2012-05-22,91.819767952,366.616119385,15.25,65.4049911499,3.7,0.0147,0.0
2012-05-23,197.12140274,370.961486816,18.35,50.0080947876,2.6,0.0,0.0
2012-05-24,210.711410522,373.172729492,18.65,33.2459793091,4.4,0.0,0.0
2012-05-25,130.861433029,385.212188721,18.85,41.1946983337,3.7,0.0,0.0
2012-05-26,199.459383011,387.198120117,24.45,50.5804214478,4.3,0.0,0.0
2012-05-27,277.228309631,349.662384033,20.0,44.3442649841,4.3,0.0,0.0
2012-05-28,263.48576355,371.472869873,18.1,47.6398887634,4.1,0.0,0.0
2012-05-29,163.654001236,397.894744873,17.2,48.6270027161,3.5,0.0043,0.0
2012-05-30,131.645317078,384.301940918,20.0,56.5925331116,2.8,0.0,0.0
2012-05-31,274.656536102,356.227050781,22.75,26.2158870697,3.4,0.0,0.0
2012-06-01,277.12494278,324.962097168,16.35,36.284324646,5.1,0.0,0.0
2012-06-02,57.9427108765,359.654602051,14.75,56.7310600281,7.3,0.0287,0.0
2012-06-03,193.996318817,356.633361816,14.2,30.849281311,6.4,0.0003,0.0
2012-06-04,96.1251106262,339.510803223,10.85,40.587890625,7.8,0.0033,0.0
2012-06-05,113.504476547,339.436523438,11.65,49.7748336792,3.6,0.0033,0.0
2012-06-06,199.618881226,337.151733398,13.6,43.4131317139,3.1,0.0,0.0
2012-06-07,214.792671204,332.188598633,15.25,36.4742584229,2.8,0.001,0.0
2012-06-08,258.51133728,338.335174561,19.15,37.8439674377,3.6,0.0079,0.0
2012-06-09,244.711948395,347.571899414,20.55,47.8135452271,4.5,0.0,0.0
2012-06-10,297.443592072,330.461608887,19.7,33.6029624939,4.0,0.0,0.0
2012-06-11,216.663024902,354.253326416,18.6,36.20753479,4.5,0.0,0.0
2012-06-12,187.071125031,363.741088867,19.45,55.6843299866,5.8,0.0003,0.0
2012-06-13,83.6273870468,373.454742432,17.5,59.7046012878,3.2,0.0178,0.0
2012-06-14,256.414485931,351.777557373,18.05,30.2159748077,3.9,0.0,0.0
2012-06-15,307.165447235,309.265106201,17.25,22.5883541107,3.8,0.0,0.0
2012-06-16,270.602897644,320.332641602,15.25,21.1846561432,4.7,0.0,0.0
2012-06-17,291.170776367,322.470214844,14.15,23.7740402222,3.8,0.0,0.0
2012-06-18,226.622314453,337.136260986,15.3,19.6805286407,3.7,0.0,0.0
2012-06-19,193.677715302,355.235015869,18.85,24.1191158295,4.7,0.0,0.0
2012-06-20,278.118228912,395.291046143,27.5,47.5272979736,4.6,0.0,0.0
2012-06-21,286.810691833,392.593170166,31.15,37.8725776672,4.1,0.0,0.0
2012-06-22,256.477470398,393.247924805,29.15,39.1629943848,4.5,0.0005,0.0
2012-06-23,215.724777222,385.048706055,22.75,53.4942550659,3.5,0.0302,0.0
2012-06-24,290.47190094,336.306365967,23.35,23.1340103149,4.9,0.0,0.0
2012-06-25,113.239233017,372.343688965,19.45,47.5227928162,4.3,0.0236,0.0
2012-06-26,190.370018005,354.008300781,19.45,27.002620697,5.6,0.0015,0.0
2012-06-27,198.527069092,356.223693848,20.55,42.9619483948,6.3,0.0,0.0
2012-06-28,281.939800262,349.808898926,23.3,29.5856075287,4.4,0.0,0.0
2012-06-29,234.628494263,375.771392822,25.3,29.2185459137,3.4,0.0013,0.0
2012-06-30,271.692127228,357.367523193,26.65,23.7237892151,5.6,0.0,0.0
2012-07-01,269.137737274,381.414764404,26.95,31.9306659698,4.2,0.0,0.0
2012-07-02,248.459945679,375.241851807,24.75,27.4133319855,3.6,0.0,0.0
2012-07-03,289.669136047,352.606842041,25.0,27.9548969269,4.0,0.0,0.0
2012-07-04,219.846576691,391.996185303,24.45,44.4777984619,3.7,0.0036,0.0
2012-07-05,259.952526093,378.819396973,24.7,31.6829605103,3.9,0.0,0.0
2012-07-06,281.006122589,364.011138916,23.35,30.2508659363,3.6,0.0,0.0
2012-07-07,126.749534607,409.112915039,26.4,51.7709007263,4.3,0.0,0.0
2012-07-08,279.510169983,372.820953369,26.7,34.9638214111,4.0,0.0,0.0
2012-07-09,294.93196106,343.240386963,24.15,26.6754951477,3.6,0.0,0.0
2012-07-10,293.475704193,332.861083984,23.3,25.6433124542,3.3,0.0,0.0
2012-07-11,265.051437378,359.102020264,22.8,36.1791267395,3.7,0.0,0.0
2012-07-12,273.73727417,366.672515869,24.45,26.2955417633,4.8,0.0,0.0
2012-07-13,204.545330048,383.345581055,26.4,24.8402576447,4.9,0.0,0.0
2012-07-14,205.702941895,400.762878418,27.5,50.9635620117,4.7,0.0,0.0
2012-07-15,216.176101685,390.91494751,27.5,45.3805503845,3.9,0.0,0.0
2012-07-16,245.144424438,400.561553955,26.65,59.1346282959,4.3,0.0,0.0
2012-07-17,227.831745148,408.882110596,30.25,47.2040023804,5.5,0.0,0.0
2012-07-18,173.916851044,422.460113525,26.4,46.9770927429,3.5,0.0442,0.0
2012-07-19,242.560703278,390.503814697,21.1,48.884803772,3.5,0.0015,0.0
2012-07-20,130.374752045,374.435699463,19.75,55.9994163513,3.1,0.0,0.0
2012-07-21,285.331771851,335.90725708,19.7,40.125667572,3.0,0.0,0.0
2012-07-22,271.51348877,352.896728516,22.5,31.7886352539,4.7,0.0,0.0
2012-07-23,215.861314774,384.237518311,24.45,47.9581756592,5.0,0.0005,0.0
2012-07-24,224.313663483,395.330596924,26.4,42.3676986694,4.6,0.014,0.0
2012-07-25,286.613697052,343.54876709,23.3,25.1357955933,4.7,0.0,0.0
2012-07-26,136.579437256,398.601318359,23.9,52.3425445557,3.4,0.0,0.0
2012-07-27,99.8088989258,411.303588867,21.4,66.2221450806,2.5,0.0005,0.0
2012-07-28,174.635925293,388.011505127,19.7,55.2228164673,3.1,0.0221,0.0
2012-07-29,113.444709778,388.59664917,20.3,55.7783889771,4.0,0.0,0.0
2012-07-30,272.707637787,361.572296143,22.2,27.0436592102,3.7,0.0,0.0
2012-07-31,212.034248352,363.854400635,20.0,36.2315826416,3.8,0.0122,0.0
2012-08-01,169.99423027,390.0128479,22.8,50.5807952881,3.8,0.0203,0.0
2012-08-02,233.614879608,391.732574463,25.0,41.6988487244,3.7,0.0,0.0
2012-08-03,233.119789124,393.521759033,27.75,38.2196960449,5.1,0.0,0.0
2012-08-04,237.737628937,397.199493408,25.55,48.7052993774,3.3,0.0,0.0
2012-08-05,191.085302353,409.03604126,26.65,42.3860054016,5.6,0.002,0.0
2012-08-06,247.967750549,386.860046387,25.55,65.7572479248,4.6,0.0,0.0
2012-08-07,255.138656616,348.53112793,22.2,32.0131645203,3.5,0.0,0.0
2012-08-08,235.234333038,368.572143555,23.6,39.4957466125,3.7,0.0,0.0
2012-08-09,213.615196228,390.982574463,24.45,39.5667877197,4.4,0.0,0.0
2012-08-10,116.528442383,399.623016357,24.75,53.6078453064,4.0,0.0297,0.0
2012-08-11,154.13624382,399.339691162,24.45,63.7257118225,3.4,0.0,0.0
2012-08-12,160.769416809,401.478973389,25.55,63.1540374756,4.2,0.0003,0.0
2012-08-13,241.930076599,371.38470459,25.85,34.5123291016,3.7,0.0,0.0
2012-08-14,193.98623085,373.437957764,24.7,45.3624000549,3.3,0.0,0.0
2012-08-15,191.986255646,387.796600342,23.9,56.265209198,3.4,0.0211,0.0
2012-08-16,217.167705536,381.940551758,24.4,47.4579353333,3.4,0.0,0.0
2012-08-17,231.172054291,364.655395508,24.45,30.0454673767,4.6,0.0,0.0
2012-08-18,138.662885666,384.538452148,20.0,51.2171554565,2.7,0.001,0.0
2012-08-19,195.425868988,333.483459473,19.45,34.8958854675,2.8,0.0,0.0
2012-08-20,212.31022644,344.33102417,20.3,45.9730033875,3.0,0.0,0.0
2012-08-21,221.204208374,358.068054199,23.6,50.9457130432,3.4,0.0,0.0
2012-08-22,224.189346313,347.057006836,22.25,33.1802558899,3.3,0.0,0.0
2012-08-23,208.034141541,364.219329834,24.75,37.8292160034,3.8,0.0,0.0
2012-08-24,205.528148651,364.864379883,22.8,33.8736343384,2.8,0.0,0.0
2012-08-25,192.001972198,373.117431641,21.95,51.6955718994,3.0,0.0,0.0
2012-08-26,233.1251297,350.866882324,21.1,46.6099777222,2.9,0.0,0.0
2012-08-27,225.066841125,353.449890137,23.05,28.7152519226,4.8,0.0,0.0
2012-08-28,170.696529388,396.758422852,25.0,45.8184890747,3.9,0.0038,0.0
2012-08-29,245.880561829,321.440856934,20.3,22.0776481628,4.0,0.0,0.0
2012-08-30,226.262393951,318.710693359,21.95,23.0302944183,5.5,0.0,0.0
2012-08-31,201.467308044,350.180725098,26.1,32.0996246338,6.5,0.0,0.0
2012-09-01,202.489471436,384.267089844,21.95,31.0524921417,3.7,0.0,0.0
2012-09-02,151.829265594,375.988037109,19.75,29.1994113922,2.8,0.0,0.0
2012-09-03,208.431201935,351.42010498,18.6,28.4645862579,3.8,0.0,0.0
2012-09-04,55.9319972992,393.897125244,20.0,36.1641464233,2.9,0.0112,0.0
2012-09-05,127.238990784,397.783203125,23.35,60.0070724487,4.3,0.0168,0.0
2012-09-06,142.203079224,375.743835449,22.2,31.6242733002,2.6,0.0,0.0
2012-09-07,184.773694992,385.024414062,23.9,33.9967575073,3.4,0.0109,0.0
2012-09-08,141.029247284,398.295471191,23.6,36.6593704224,6.6,0.018,0.0
2012-09-09,158.183980942,357.536010742,20.3,53.6973686218,3.1,0.0,0.0
2012-09-10,141.580291748,330.382080078,16.95,22.4341392517,5.6,0.0,0.0
2012-09-11,223.608760834,292.329101562,17.25,23.334072113,3.6,0.0,0.0
2012-09-12,213.550022125,308.345092773,17.25,26.3915958405,3.0,0.0,0.0
2012-09-13,207.008785248,334.100372314,21.7,30.8709163666,3.9,0.0,0.0
2012-09-14,203.249336243,342.698364258,21.65,30.5523014069,4.6,0.0,0.0
2012-09-15,180.397190094,338.749053955,19.15,29.8850917816,4.9,0.003,0.0
2012-09-16,214.862854004,294.197753906,16.95,24.6432933807,3.6,0.0,0.0
2012-09-17,200.180124283,300.393493652,16.4,24.3128147125,3.0,0.0,0.0
2012-09-18,53.0266866684,358.232208252,19.15,52.7320709229,8.0,0.0023,0.0
2012-09-19,186.151672363,346.112792969,17.5,54.9760818481,5.0,0.0155,0.0
2012-09-20,194.976358414,289.736755371,13.65,33.8343582153,4.0,0.0,0.0
2012-09-21,142.522857666,307.295898438,13.9,39.4463272095,3.0,0.0,0.0
2012-09-22,149.025472641,337.209014893,16.35,23.8281211853,3.4,0.0,0.0
2012-09-23,195.34459877,329.908660889,17.5,26.1225337982,4.9,0.0005,0.0
2012-09-24,183.342895508,281.732757568,15.0,21.3770771027,4.0,0.0,0.0
2012-09-25,189.945171356,293.474487305,16.1,32.0750350952,6.2,0.0,0.0
2012-09-26,73.2074241638,363.338195801,19.15,47.4199638367,5.4,0.0,0.0
2012-09-27,181.97661972,337.457397461,16.7,40.2101211548,3.8,0.0,0.0
2012-09-28,33.6335263252,341.701416016,13.3,54.6498222351,4.3,0.0201,0.0
2012-09-29,57.0813274384,347.800170898,13.05,50.4636039734,3.4,0.0005,0.0
2012-09-30,61.9859981537,336.001037598,13.35,39.9568214417,3.1,0.0053,0.0
2012-10-01,116.098335266,334.8074646,15.0,32.2484054565,6.9,0.0,0.0
2012-10-02,82.689702034,352.444641113,17.5,49.9370803833,2.5,0.0008,0.0
2012-10-03,55.1940226555,381.563537598,16.4,61.6517601013,2.6,0.002,0.0
2012-10-04,35.6466498375,374.081298828,15.85,58.4602928162,2.2,0.0008,0.0
2012-10-05,155.386189461,343.972015381,19.15,52.1764564514,2.6,0.0,0.0
2012-10-06,120.175719261,350.911071777,18.9,45.8926200867,5.3,0.0015,0.0
2012-10-07,77.7491531372,305.876678467,11.65,52.9378738403,3.3,0.0028,0.0
2012-10-08,109.438782692,299.694610596,10.55,42.3651618958,2.8,0.0,0.0
2012-10-09,48.9821815491,333.943237305,13.05,44.8956718445,5.6,0.0,0.0
2012-10-10,54.0322799683,349.317565918,13.9,30.8484039307,4.7,0.0036,0.0
2012-10-11,166.895307541,277.351287842,11.1,23.5745277405,5.7,0.0,0.0
2012-10-12,95.3487977982,281.144439697,8.3,31.7299804688,6.0,0.0008,0.0
2012-10-13,166.446971893,245.204193115,6.7,28.1654701233,4.3,0.0,0.0
2012-10-14,52.0060610771,338.143249512,13.85,63.2401428223,4.7,0.0048,0.0
2012-10-15,78.2623147964,359.793060303,19.45,57.4007987976,6.2,0.0005,0.0
2012-10-16,130.003503799,317.802276611,12.2,40.8082427979,5.9,0.0015,0.0
2012-10-17,143.473682404,269.511932373,9.45,34.4215812683,2.8,0.0,0.0
2012-10-18,150.645116806,285.765197754,11.15,33.7569503784,3.2,0.0,0.0
2012-10-19,53.3778634071,350.980865479,15.85,47.6470222473,5.1,0.0015,0.0
2012-10-20,107.358650208,357.207183838,18.85,43.1760864258,4.2,0.0041,0.0
2012-10-21,120.01880455,293.897277832,13.6,24.6480617523,5.4,0.0,0.0
2012-10-22,133.467346191,293.01385498,15.55,27.5338497162,5.1,0.0,0.0
2012-10-23,104.847943306,300.392150879,15.0,40.1163291931,3.4,0.0,0.0
2012-10-24,69.4796819687,331.003387451,10.55,50.6143112183,2.3,0.0,0.0
2012-10-25,113.619026184,314.052642822,10.85,40.0512809753,1.8,0.0,0.0
2012-10-26,100.692491531,320.548522949,13.6,27.7742462158,2.3,0.0,0.0
2012-10-27,80.8910150528,335.062194824,12.5,45.4863777161,2.5,0.0,0.0
2012-10-28,32.425460577,335.208282471,11.95,51.7371673584,7.6,0.002,0.0
2012-10-29,46.542224884,339.575134277,13.9,52.3994750977,13.9,0.0269,0.0
2012-10-30,64.3422365189,351.733612061,14.15,25.7579669952,5.3,0.0124,0.0
2012-10-31,44.4759187698,338.27923584,10.8,39.6069602966,3.8,0.0005,0.0
2012-11-01,96.9217281342,306.716552734,10.55,48.7164726257,4.6,0.0,0.0
2012-11-02,69.4107408524,298.884735107,9.15,51.7928161621,4.3,0.0008,0.0
2012-11-03,95.1775465012,294.498779297,8.65,40.9827613831,5.7,0.0,0.0
2012-11-04,113.412388802,260.970794678,7.5,29.4407558441,5.2,0.0,0.0
