Is this a test run?  False
Is this a full build?  True
5198 metadata files located
No previous metadata detected. Downloading metadata
Downloading began at  Fri May  6 13:35:37 2016
2016-05-06 13:35:40 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/045/OMI-Aura_L2-OMMYDCLD_2013m0214t1750-o45675_v003-2015m0220t105925.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2013m0214t1750-o45675_v003-2015m0220t105925.he5.xml" [1]
2016-05-06 13:35:40 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2004/347/OMI-Aura_L2-OMMYDCLD_2004m1212t1714-o02191_v003-2014m1211t215523.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2004m1212t1714-o02191_v003-2014m1211t215523.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/026/OMI-Aura_L2-OMMYDCLD_2011m0126t1735-o34753_v003-2015m0204t214429.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m0126t1735-o34753_v003-2015m0204t214429.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/253/OMI-Aura_L2-OMMYDCLD_2009m0910t1600-o27427_v003-2015m0123t222347.he5.xml [2524] -> "OMI-Aura_L2-OMMYDCLD_2009m0910t1600-o27427_v003-2015m0123t222347.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/208/OMI-Aura_L2-OMMYDCLD_2005m0727t1756-o05497_v003-2014m1217t071105.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2005m0727t1756-o05497_v003-2014m1217t071105.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/348/OMI-Aura_L2-OMMYDCLD_2010m1214t1752-o34127_v003-2015m0204t111755.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m1214t1752-o34127_v003-2015m0204t111755.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/230/OMI-Aura_L2-OMMYDCLD_2008m0817t1543-o21762_v003-2015m0115t031402.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2008m0817t1543-o21762_v003-2015m0115t031402.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/257/OMI-Aura_L2-OMMYDCLD_2006m0914t1630-o11525_v003-2014m1229t085916.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m0914t1630-o11525_v003-2014m1229t085916.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/317/OMI-Aura_L2-OMMYDCLD_2010m1113t1658-o33675_v003-2015m0203t013503.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m1113t1658-o33675_v003-2015m0203t013503.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/096/OMI-Aura_L2-OMMYDCLD_2010m0406t1738-o30457_v003-2015m0129t011931.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2010m0406t1738-o30457_v003-2015m0129t011931.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/195/OMI-Aura_L2-OMMYDCLD_2013m0714t1723-o47859_v003-2015m0223t150956.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0714t1723-o47859_v003-2015m0223t150956.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/174/OMI-Aura_L2-OMMYDCLD_2010m0623t1754-o31593_v003-2015m0130t102915.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m0623t1754-o31593_v003-2015m0130t102915.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/182/OMI-Aura_L2-OMMYDCLD_2006m0701t1652-o10433_v003-2014m1224t055200.he5.xml [2525] -> "OMI-Aura_L2-OMMYDCLD_2006m0701t1652-o10433_v003-2014m1224t055200.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/093/OMI-Aura_L2-OMMYDCLD_2005m0403t1722-o03822_v003-2014m1215t150751.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2005m0403t1722-o03822_v003-2014m1215t150751.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/232/OMI-Aura_L2-OMMYDCLD_2010m0820t1649-o32437_v003-2015m0131t184444.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m0820t1649-o32437_v003-2015m0131t184444.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/363/OMI-Aura_L2-OMMYDCLD_2010m1229t1709-o34345_v003-2015m0203t194450.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m1229t1709-o34345_v003-2015m0203t194450.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/211/OMI-Aura_L2-OMMYDCLD_2013m0730t1721-o48092_v003-2015m0223t195233.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2013m0730t1721-o48092_v003-2015m0223t195233.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/157/OMI-Aura_L2-OMMYDCLD_2005m0606t1547-o04753_v003-2014m1216t124009.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m0606t1547-o04753_v003-2014m1216t124009.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2009/147/OMI-Aura_L2-OMMYDCLD_2009m0527t1708-o25884_v003-2015m0120t190400.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0527t1708-o25884_v003-2015m0120t190400.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/120/OMI-Aura_L2-OMMYDCLD_2005m0430t1706-o04215_v003-2014m1215t221525.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2005m0430t1706-o04215_v003-2014m1215t221525.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/282/OMI-Aura_L2-OMMYDCLD_2013m1009t0409-o49118_v003-2015m0226t154836.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m1009t0409-o49118_v003-2015m0226t154836.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/356/OMI-Aura_L2-OMMYDCLD_2010m1222t1703-o34243_v003-2015m0203t174134.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2010m1222t1703-o34243_v003-2015m0203t174134.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/186/OMI-Aura_L2-OMMYDCLD_2013m0705t1729-o47728_v003-2015m0223t121807.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0705t1729-o47728_v003-2015m0223t121807.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/231/OMI-Aura_L2-OMMYDCLD_2005m0819t1622-o05831_v003-2014m1217t134105.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2005m0819t1622-o05831_v003-2014m1217t134105.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/109/OMI-Aura_L2-OMMYDCLD_2013m0419t1757-o46607_v003-2015m0221t111501.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0419t1757-o46607_v003-2015m0221t111501.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/029/OMI-Aura_L2-OMMYDCLD_2012m0129t1735-o40112_v003-2015m0213t095459.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2012m0129t1735-o40112_v003-2015m0213t095459.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/064/OMI-Aura_L2-OMMYDCLD_2013m0305t0015-o45941_v003-2015m0220t175200.he5.xml [2530] -> "OMI-Aura_L2-OMMYDCLD_2013m0305t0015-o45941_v003-2015m0220t175200.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/154/OMI-Aura_L2-OMMYDCLD_2013m0603t1729-o47262_v003-2015m0222t150231.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0603t1729-o47262_v003-2015m0222t150231.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/217/OMI-Aura_L2-OMMYDCLD_2007m0805t1652-o16258_v003-2015m0106t125512.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m0805t1652-o16258_v003-2015m0106t125512.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/276/OMI-Aura_L2-OMMYDCLD_2012m1002t1607-o43708_v003-2015m0217t225911.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m1002t1607-o43708_v003-2015m0217t225911.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/307/OMI-Aura_L2-OMMYDCLD_2011m1103t1550-o38844_v003-2015m0210t180807.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2011m1103t1550-o38844_v003-2015m0210t180807.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/151/OMI-Aura_L2-OMMYDCLD_2008m0530t1806-o20613_v003-2015m0113t134143.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0530t1806-o20613_v003-2015m0113t134143.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/228/OMI-Aura_L2-OMMYDCLD_2005m0816t1730-o05788_v003-2014m1217t121327.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2005m0816t1730-o05788_v003-2014m1217t121327.he5.xml" [1]
2016-05-06 13:35:41 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/365/OMI-Aura_L2-OMMYDCLD_2013m1231t1608-o50334_v003-2015m0228t152220.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m1231t1608-o50334_v003-2015m0228t152220.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/274/OMI-Aura_L2-OMMYDCLD_2006m1001t1711-o11773_v003-2014m1229t152322.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2006m1001t1711-o11773_v003-2014m1229t152322.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/275/OMI-Aura_L2-OMMYDCLD_2013m1002t1715-o49024_v003-2015m0225t113834.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m1002t1715-o49024_v003-2015m0225t113834.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2009/078/OMI-Aura_L2-OMMYDCLD_2009m0319t1644-o24879_v003-2015m0119t011707.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0319t1644-o24879_v003-2015m0119t011707.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/083/OMI-Aura_L2-OMMYDCLD_2013m0324t0545-o46221_v003-2015m0221t035402.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0324t0545-o46221_v003-2015m0221t035402.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/007/OMI-Aura_L2-OMMYDCLD_2008m0107t1619-o18515_v003-2015m0110t102142.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2008m0107t1619-o18515_v003-2015m0110t102142.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/285/OMI-Aura_L2-OMMYDCLD_2007m1012t1620-o17248_v003-2015m0108t131412.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m1012t1620-o17248_v003-2015m0108t131412.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/359/OMI-Aura_L2-OMMYDCLD_2008m1224t1616-o23641_v003-2015m0117t132017.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m1224t1616-o23641_v003-2015m0117t132017.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/266/OMI-Aura_L2-OMMYDCLD_2009m0923t1707-o27617_v003-2015m0124t100633.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2009m0923t1707-o27617_v003-2015m0124t100633.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/175/OMI-Aura_L2-OMMYDCLD_2013m0624t1609-o47567_v003-2015m0223t084218.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0624t1609-o47567_v003-2015m0223t084218.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/014/OMI-Aura_L2-OMMYDCLD_2005m0114t1619-o02671_v003-2014m1212t122415.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m0114t1619-o02671_v003-2014m1212t122415.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/092/OMI-Aura_L2-OMMYDCLD_2007m0402t1720-o14438_v003-2015m0102t165855.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m0402t1720-o14438_v003-2015m0102t165855.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/268/OMI-Aura_L2-OMMYDCLD_2005m0925t1636-o06370_v003-2014m1218t025257.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m0925t1636-o06370_v003-2014m1218t025257.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/069/OMI-Aura_L2-OMMYDCLD_2012m0309t1650-o40694_v003-2015m0214t004552.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2012m0309t1650-o40694_v003-2015m0214t004552.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/348/OMI-Aura_L2-OMMYDCLD_2006m1214t1602-o12850_v003-2014m1231t030429.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m1214t1602-o12850_v003-2014m1231t030429.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/117/OMI-Aura_L2-OMMYDCLD_2005m0427t1634-o04171_v003-2014m1215t211954.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m0427t1634-o04171_v003-2014m1215t211954.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/158/OMI-Aura_L2-OMMYDCLD_2010m0607t1616-o31359_v003-2015m0130t021548.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2010m0607t1616-o31359_v003-2015m0130t021548.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/245/OMI-Aura_L2-OMMYDCLD_2012m0901t1653-o43257_v003-2015m0217t151432.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0901t1653-o43257_v003-2015m0217t151432.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/124/OMI-Aura_L2-OMMYDCLD_2012m0503t1703-o41495_v003-2015m0214t174319.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0503t1703-o41495_v003-2015m0214t174319.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/218/OMI-Aura_L2-OMMYDCLD_2008m0805t1657-o21588_v003-2015m0114t232020.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0805t1657-o21588_v003-2015m0114t232020.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/128/OMI-Aura_L2-OMMYDCLD_2008m0507t1758-o20278_v003-2015m0113t050414.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0507t1758-o20278_v003-2015m0113t050414.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/129/OMI-Aura_L2-OMMYDCLD_2013m0509t1556-o46897_v003-2015m0221t183918.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0509t1556-o46897_v003-2015m0221t183918.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/326/OMI-Aura_L2-OMMYDCLD_2008m1121t1713-o23161_v003-2015m0117t004552.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m1121t1713-o23161_v003-2015m0117t004552.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/294/OMI-Aura_L2-OMMYDCLD_2007m1021t1612-o17379_v003-2015m0108t174650.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m1021t1612-o17379_v003-2015m0108t174650.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2007/339/OMI-Aura_L2-OMMYDCLD_2007m1205t1537-o18034_v003-2015m0109t230248.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m1205t1537-o18034_v003-2015m0109t230248.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2009/130/OMI-Aura_L2-OMMYDCLD_2009m0510t1803-o25637_v003-2015m0120t102354.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0510t1803-o25637_v003-2015m0120t102354.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/219/OMI-Aura_L2-OMMYDCLD_2005m0807t1558-o05656_v003-2014m1217t091114.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m0807t1558-o05656_v003-2014m1217t091114.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/252/OMI-Aura_L2-OMMYDCLD_2007m0909t1540-o16767_v003-2015m0107t142606.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m0909t1540-o16767_v003-2015m0107t142606.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/340/OMI-Aura_L2-OMMYDCLD_2006m1206t1652-o12734_v003-2014m1231t005000.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m1206t1652-o12734_v003-2014m1231t005000.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/280/OMI-Aura_L2-OMMYDCLD_2008m1006t1704-o22491_v003-2015m0115t213312.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2008m1006t1704-o22491_v003-2015m0115t213312.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/094/OMI-Aura_L2-OMMYDCLD_2006m0404t1557-o09151_v003-2014m1222t112336.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m0404t1557-o09151_v003-2014m1222t112336.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/238/OMI-Aura_L2-OMMYDCLD_2011m0826t1718-o37840_v003-2015m0209t154900.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m0826t1718-o37840_v003-2015m0209t154900.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/078/OMI-Aura_L2-OMMYDCLD_2012m0318t1645-o40825_v003-2015m0214t040116.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2012m0318t1645-o40825_v003-2015m0214t040116.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/256/OMI-Aura_L2-OMMYDCLD_2011m0913t1704-o38102_v003-2015m0210t004206.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m0913t1704-o38102_v003-2015m0210t004206.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/358/OMI-Aura_L2-OMMYDCLD_2009m1224t1544-o28956_v003-2015m0126t210935.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m1224t1544-o28956_v003-2015m0126t210935.he5.xml" [1]
2016-05-06 13:35:42 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2004/361/OMI-Aura_L2-OMMYDCLD_2004m1226t1726-o02395_v003-2014m1212t023728.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2004m1226t1726-o02395_v003-2014m1212t023728.he5.xml" [1]
2016-05-06 13:35:43 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/354/OMI-Aura_L2-OMMYDCLD_2005m1220t1732-o07623_v003-2014m1219t113400.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2005m1220t1732-o07623_v003-2014m1219t113400.he5.xml" [1]
2016-05-06 13:35:43 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/162/OMI-Aura_L2-OMMYDCLD_2012m0610t1806-o42049_v003-2015m0216t083540.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0610t1806-o42049_v003-2015m0216t083540.he5.xml" [1]
2016-05-06 13:35:43 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2004/299/OMI-Aura_L2-OMMYDCLD_2004m1025t1717-o01492_v003-2014m1211t011151.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2004m1025t1717-o01492_v003-2014m1211t011151.he5.xml" [1]
2016-05-06 13:35:43 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2004/305/OMI-Aura_L2-OMMYDCLD_2004m1031t1640-o01579_v003-2014m1211t081117.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2004m1031t1640-o01579_v003-2014m1211t081117.he5.xml" [1]
2016-05-06 13:35:43 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/256/OMI-Aura_L2-OMMYDCLD_2007m0913t1654-o16826_v003-2015m0107t164719.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2007m0913t1654-o16826_v003-2015m0107t164719.he5.xml" [1]
2016-05-06 13:35:43 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/338/OMI-Aura_L2-OMMYDCLD_2009m1204t1748-o28666_v003-2015m0126t115542.he5.xml [2525] -> "OMI-Aura_L2-OMMYDCLD_2009m1204t1748-o28666_v003-2015m0126t115542.he5.xml" [1]
